SaleID,ProductID,CustomerID,SalesAmount,Quantity,Timestamp
8041,1033,375,1576.06,13,2024-09-18 04:25:00
8042,1042,855,861.08,8,2024-11-24 02:19:00
8043,1008,688,554.23,40,2024-08-10 22:09:00
8044,1025,60,291.61,46,2024-07-06 02:23:00
8045,1041,176,681.83,27,2024-10-19 15:15:00
8046,1043,996,1651.36,28,2024-08-26 06:16:00
8047,1005,973,1244.18,28,2024-08-22 00:00:00
8048,1030,199,1636.81,35,2024-11-18 02:33:00
8049,1040,95,850.15,27,2024-10-22 13:36:00
8050,1029,284,60.48,10,2024-10-28 07:19:00
8051,1017,830,1452.51,16,2024-07-04 13:37:00
8052,1021,863,1345.0,12,2024-08-08 22:23:00
8053,1027,54,1447.33,11,2024-08-12 11:20:00
8054,1008,921,179.14,12,2024-06-12 01:07:00
8055,1029,463,1013.82,48,2024-06-17 00:04:00
8056,1043,676,1835.19,29,2024-06-09 06:00:00
8057,1021,164,1557.73,50,2024-10-01 03:52:00
8058,1038,471,1065.84,41,2024-06-09 20:45:00
8059,1009,157,946.19,19,2024-09-21 00:02:00
8060,1008,702,51.86,19,2024-11-04 14:15:00
8061,1043,764,1038.22,38,2024-10-17 03:30:00
8062,1029,911,882.44,11,2024-10-25 13:17:00
8063,1015,806,1302.84,14,2024-10-28 11:46:00
8064,1002,739,826.62,7,2024-09-05 13:37:00
8065,1035,252,199.96,47,2024-07-25 22:15:00
8066,1011,732,1771.15,31,2024-11-27 17:31:00
8067,1007,481,620.74,29,2024-06-01 22:58:00
8068,1008,431,386.74,47,2024-10-11 03:15:00
8069,1022,968,691.08,37,2024-09-10 20:49:00
8070,1039,435,905.42,34,2024-11-26 23:54:00
8071,1037,534,50389.23,4,2024-11-23 18:35:00
8072,1008,961,931.03,25,2024-10-11 13:35:00
8073,1026,861,1009.47,29,2024-08-05 15:35:00
8074,1037,518,975.3,24,2024-10-16 03:29:00
8075,1001,332,1944.23,30,2024-06-22 22:21:00
8076,1035,233,485.5,11,2024-10-15 06:37:00
8077,1008,886,1936.1,8,2024-06-06 18:55:00
8078,1032,328,1958.18,35,2024-11-14 22:41:00
8079,1040,411,1851.24,47,2024-06-24 05:04:00
8080,1036,68,280.74,32,2024-10-01 15:47:00
8081,1004,831,2062.6,49,2024-10-03 19:08:00
8082,1036,407,1917.98,38,2024-06-18 18:58:00
8083,1000,644,886.62,16,2024-09-30 07:29:00
8084,1011,589,881.12,49,2024-07-22 19:36:00
8085,1047,736,1433.59,39,2024-08-24 19:50:00
8086,1012,529,994.57,48,2024-08-11 08:56:00
8087,1008,564,898.65,16,2024-06-15 21:51:00
8088,1032,281,750.31,33,2024-10-12 07:45:00
8089,1027,422,79783.4,28,2024-10-16 23:16:00
8090,1023,412,686.16,36,2024-09-15 04:45:00
8091,1013,83,98.64,28,2024-08-17 13:16:00
8092,1049,735,1396.49,19,2024-07-14 15:06:00
8093,1036,220,900.06,36,2024-06-08 22:47:00
8094,1014,16,95.31,47,2024-10-19 08:18:00
8095,1011,185,831.92,43,2024-08-19 04:47:00
8096,1003,219,1603.74,2,2024-09-05 05:35:00
8097,1027,792,622.5,48,2024-11-07 08:59:00
8098,1010,882,1133.11,34,2024-10-24 10:38:00
8099,1015,252,1108.77,15,2024-10-28 18:50:00
8100,1034,489,1768.44,11,2024-10-29 09:45:00
8101,1045,992,1905.45,34,2024-11-05 02:28:00
8102,1001,812,471.31,42,2024-09-03 16:40:00
8103,1023,503,1333.19,44,2024-10-13 14:12:00
8104,1014,378,1073.37,42,2024-10-14 15:07:00
8105,1047,640,858.67,45,2024-10-06 22:42:00
8106,1016,25,652.74,17,2024-09-09 05:36:00
8107,1016,977,437.33,34,2024-11-18 03:57:00
8108,1001,53,441.12,3,2024-09-12 19:09:00
8109,1010,133,1254.22,13,2024-07-01 06:32:00
8110,1014,294,1132.75,12,2024-07-31 01:01:00
8111,1019,626,654.14,23,2024-07-11 05:17:00
8112,1034,494,1430.63,20,2024-08-26 19:49:00
8113,1030,94,714.44,8,2024-10-09 01:01:00
8114,1008,244,865.13,4,2024-10-08 08:56:00
8115,1045,53,1612.51,17,2024-09-17 01:13:00
8116,1001,653,583.55,31,2024-10-13 04:21:00
8117,1042,80,953.35,30,2024-09-09 11:53:00
8118,1027,393,535.99,45,2024-06-23 13:58:00
8119,1022,311,1091.02,25,2024-10-30 03:11:00
8120,1042,187,478.18,36,2024-07-21 20:31:00
8121,1017,458,962.31,13,2024-11-14 18:01:00
8122,1020,581,877.37,48,2024-11-25 22:44:00
8123,1002,721,515.01,23,2024-10-25 00:04:00
8124,1035,240,830.66,43,2024-08-20 10:25:00
8125,1031,217,1081.27,30,2024-08-16 10:45:00
8126,1029,952,1049.78,44,2024-09-13 11:40:00
8127,1036,623,1773.59,13,2024-09-27 06:34:00
8128,1001,42,1066.81,3,2024-09-19 10:37:00
8129,1039,604,1147.58,39,2024-11-18 23:10:00
8130,1026,538,1745.64,45,2024-10-16 13:25:00
8131,1048,887,599.23,25,2024-06-21 16:55:00
8132,1006,206,906.78,31,2024-06-12 01:09:00
8133,1017,62,1217.49,30,2024-10-04 21:06:00
8134,1042,337,100.52,42,2024-06-03 07:02:00
8135,1013,213,1910.75,50,2024-11-25 17:15:00
8136,1003,663,346.97,6,2024-08-01 14:40:00
8137,1038,388,908.6,41,2024-11-10 22:16:00
8138,1046,350,890.56,32,2024-10-07 10:00:00
8139,1047,915,215.05,12,2024-09-05 16:32:00
8140,1029,901,1762.65,12,2024-09-17 06:58:00
8141,1005,360,1270.3,13,2024-08-20 20:44:00
8142,1022,566,305.85,26,2024-09-05 09:38:00
8143,1032,110,2076.83,49,2024-07-13 14:25:00
8144,1016,644,375.64,25,2024-06-12 06:12:00
8145,1031,127,1224.23,36,2024-10-09 15:22:00
8146,1009,835,1396.42,30,2024-11-09 18:01:00
8147,1027,971,362.07,39,2024-07-05 17:07:00
8148,1047,338,530.17,21,2024-08-08 23:11:00
8149,1034,62,498.72,13,2024-10-06 12:08:00
8150,1048,102,968.0,8,2024-09-07 11:06:00
8151,1019,318,1356.52,21,2024-09-15 22:37:00
8152,1020,651,1662.87,32,2024-07-30 13:52:00
8153,1033,917,1054.73,33,2024-08-25 12:11:00
8154,1047,843,1338.31,13,2024-09-28 11:26:00
8155,1018,879,916.72,7,2024-10-22 09:45:00
8156,1027,794,164.06,37,2024-08-22 11:58:00
8157,1006,564,1010.03,18,2024-11-12 18:37:00
8158,1011,469,632.87,21,2024-10-26 22:17:00
8159,1031,902,1824.13,32,2024-09-04 08:42:00
8160,1035,908,402.75,4,2024-09-10 05:01:00
8161,1008,295,1541.76,17,2024-07-08 19:31:00
8162,1028,636,262.27,26,2024-11-28 00:28:00
8163,1018,843,149.01,12,2024-11-03 13:04:00
8164,1047,476,759.04,27,2024-11-24 01:36:00
8165,1009,498,1455.88,17,2024-09-01 06:43:00
8166,1029,592,1765.77,43,2024-08-22 16:11:00
8167,1024,218,728.94,9,2024-11-02 20:59:00
8168,1005,548,1291.85,38,2024-06-15 13:31:00
8169,1042,400,53.25,5,2024-09-12 15:39:00
8170,1008,761,1266.2,34,2024-11-17 11:27:00
8171,1038,122,1638.32,23,2024-10-31 03:12:00
8172,1021,684,1642.17,50,2024-06-29 20:32:00
8173,1010,675,1830.6,22,2024-11-25 16:27:00
8174,1010,82,1737.41,30,2024-09-25 14:28:00
8175,1010,987,1806.21,35,2024-07-25 02:44:00
8176,1009,576,1730.05,44,2024-06-07 14:51:00
8177,1029,349,432.01,37,2024-07-31 17:51:00
8178,1033,672,1546.5,21,2024-08-24 05:31:00
8179,1005,671,869.75,23,2024-09-04 05:41:00
8180,1047,812,1091.14,12,2024-09-10 10:22:00
8181,1031,857,84.86,37,2024-09-22 01:35:00
8182,1015,778,1795.39,45,2024-09-07 02:33:00
8183,1048,653,1226.28,5,2024-07-20 19:56:00
8184,1044,250,1617.26,4,2024-10-05 05:06:00
8185,1043,255,580.23,7,2024-09-21 23:50:00
8186,1020,2,1244.16,47,2024-08-19 07:02:00
8187,1045,168,1272.44,4,2024-11-26 04:29:00
8188,1010,145,1490.83,17,2024-09-19 14:24:00
8189,1006,318,226.17,23,2024-06-10 05:31:00
8190,1034,129,1428.44,42,2024-06-29 19:08:00
8191,1023,604,240.93,14,2024-06-05 04:38:00
8192,1020,951,252.42,35,2024-07-13 08:54:00
8193,1002,8,436.18,31,2024-06-06 01:05:00
8194,1002,137,1844.74,39,2024-10-30 19:07:00
8195,1022,892,1368.66,50,2024-08-02 15:02:00
8196,1028,993,107.01,9,2024-08-11 10:59:00
8197,1021,622,1550.37,6,2024-08-30 21:08:00
8198,1023,384,1091.1,34,2024-06-21 08:36:00
8199,1012,193,901.78,26,2024-07-03 01:50:00
8200,1008,225,606.4,38,2024-07-21 12:07:00
8201,1047,319,1812.39,40,2024-07-22 01:28:00
8202,1031,924,902.76,32,2024-07-18 08:10:00
8203,1003,769,98.02,21,2024-06-26 22:11:00
8204,1003,199,820.3,36,2024-11-11 07:14:00
8205,1010,128,1845.3,21,2024-10-25 05:52:00
8206,1020,168,765.05,11,2024-10-24 09:42:00
8207,1040,831,1066.8,26,2024-11-18 12:47:00
8208,1042,130,216.77,27,2024-10-20 23:32:00
8209,1028,774,729.25,40,2024-10-11 01:42:00
8210,1027,521,917.15,21,2024-11-15 07:48:00
8211,1029,494,887.16,35,2024-06-30 14:49:00
8212,1011,177,1265.33,31,2024-06-17 12:18:00
8213,1000,909,1560.1,18,2024-10-19 18:24:00
8214,1013,384,1050.92,29,2024-08-05 08:49:00
8215,1030,361,238.25,1,2024-11-27 18:47:00
8216,1027,823,217.36,45,2024-07-18 01:25:00
8217,1046,865,1938.51,5,2024-09-17 11:48:00
8218,1012,870,379.46,1,2024-06-11 08:39:00
8219,1014,483,181.16,37,2024-06-25 16:19:00
8220,1029,349,1079.3,32,2024-11-17 21:32:00
8221,1000,402,437.63,14,2024-07-30 22:56:00
8222,1045,372,1736.3,34,2024-10-05 12:32:00
8223,1018,614,2048.51,50,2024-09-26 10:19:00
8224,1035,608,1607.73,1,2024-06-07 00:40:00
8225,1033,693,374.68,19,2024-10-24 12:04:00
8226,1038,471,1556.85,40,2024-07-15 00:16:00
8227,1042,98,512.21,2,2024-11-09 18:02:00
8228,1018,232,1445.77,28,2024-10-30 21:11:00
8229,1019,336,205.37,5,2024-10-29 16:39:00
8230,1008,2,849.46,1,2024-09-17 02:53:00
8231,1048,980,411.96,40,2024-06-09 08:12:00
8232,1015,945,1665.11,14,2024-11-11 20:41:00
8233,1033,173,1479.7,24,2024-07-23 13:17:00
8234,1015,998,1514.47,25,2024-08-04 17:30:00
8235,1003,10,1544.81,19,2024-07-17 00:44:00
8236,1015,215,1240.17,50,2024-11-16 01:51:00
8237,1029,755,1653.17,39,2024-06-06 12:11:00
8238,1004,695,448.38,49,2024-07-05 12:57:00
8239,1017,611,701.15,50,2024-06-11 03:23:00
8240,1040,955,1110.82,1,2024-07-20 06:58:00
8241,1033,590,989.11,10,2024-08-04 03:34:00
8242,1005,581,168.63,14,2024-09-07 00:34:00
8243,1002,741,770.52,47,2024-09-22 02:11:00
8244,1046,6,1473.1,21,2024-10-05 03:40:00
8245,1026,654,1393.21,33,2024-07-10 15:16:00
8246,1017,153,1273.57,9,2024-10-29 23:03:00
8247,1008,157,1261.23,34,2024-08-28 20:00:00
8248,1031,207,534.32,19,2024-10-14 21:20:00
8249,1019,516,1616.19,1,2024-11-09 10:46:00
8250,1030,808,1961.98,28,2024-10-01 23:08:00
8251,1016,375,1683.45,5,2024-08-21 17:33:00
8252,1001,36,753.97,21,2024-07-15 16:01:00
8253,1030,459,486.68,32,2024-08-17 21:34:00
8254,1034,237,1077.16,22,2024-07-30 06:16:00
8255,1026,795,123.37,15,2024-06-22 00:38:00
8256,1020,829,1775.68,30,2024-11-06 00:57:00
8257,1038,499,657.71,38,2024-08-11 00:20:00
8258,1028,510,1942.1,25,2024-09-20 14:31:00
8259,1012,980,1050.39,19,2024-10-28 09:47:00
8260,1013,637,152.03,13,2024-06-03 04:07:00
8261,1008,949,1517.14,45,2024-11-22 16:56:00
8262,1013,217,951.02,42,2024-06-19 16:08:00
8263,1043,368,1641.21,9,2024-07-28 10:41:00
8264,1045,127,1414.66,13,2024-06-27 06:56:00
8265,1031,105,328.19,24,2024-07-18 09:27:00
8266,1006,440,1538.55,30,2024-06-06 09:35:00
8267,1001,89,1176.38,22,2024-11-04 19:53:00
8268,1043,732,1824.1,33,2024-08-05 06:08:00
8269,1025,454,1230.75,24,2024-10-08 16:26:00
8270,1011,641,1508.95,10,2024-06-09 05:44:00
8271,1045,38,708.39,12,2024-11-01 02:03:00
8272,1025,695,1787.09,19,2024-09-12 09:21:00
8273,1012,861,508.8,7,2024-10-19 23:54:00
8274,1022,531,349.13,8,2024-09-15 06:13:00
8275,1011,956,828.64,40,2024-06-07 20:14:00
8276,1029,226,1832.89,43,2024-07-30 10:11:00
8277,1037,476,1499.11,24,2024-08-19 13:29:00
8278,1027,603,1907.16,3,2024-11-07 07:50:00
8279,1046,17,776.58,16,2024-08-15 16:40:00
8280,1042,205,1739.35,6,2024-09-05 09:08:00
8281,1024,219,1434.25,40,2024-08-12 12:08:00
8282,1021,313,1516.49,38,2024-08-07 21:03:00
8283,1036,655,314.67,47,2024-06-30 23:43:00
8284,1002,74,1092.09,44,2024-11-06 00:38:00
8285,1003,518,205.53,7,2024-10-17 14:05:00
8286,1046,645,1465.56,5,2024-06-06 20:09:00
8287,1004,941,559.49,44,2024-08-31 14:27:00
8288,1000,193,856.59,7,2024-08-16 13:18:00
8289,1034,153,1894.2,33,2024-09-10 18:49:00
8290,1021,676,233.66,16,2024-07-17 09:01:00
8291,1000,412,165.05,43,2024-06-08 08:04:00
8292,1011,203,1704.21,23,2024-09-18 20:12:00
8293,1042,858,1647.45,47,2024-08-27 04:05:00
8294,1049,207,778.98,32,2024-10-22 20:54:00
8295,1048,261,1771.96,38,2024-06-18 10:22:00
8296,1049,111,862.35,25,2024-08-17 08:17:00
8297,1045,367,1378.07,38,2024-07-06 10:02:00
8298,1009,677,1019.81,27,2024-10-20 07:09:00
8299,1009,43,1473.06,39,2024-09-17 00:58:00
8300,1021,286,1849.3,14,2024-07-14 18:40:00
8301,1026,943,243.3,1,2024-08-01 20:09:00
8302,1044,377,1004.04,30,2024-10-16 02:52:00
8303,1029,705,1427.69,47,2024-06-17 13:33:00
8304,1010,98,767.17,48,2024-08-09 04:33:00
8305,1027,953,219.87,22,2024-08-14 13:31:00
8306,1031,248,1420.42,19,2024-06-27 16:30:00
8307,1038,640,1106.33,11,2024-07-09 00:31:00
8308,1038,446,1353.62,7,2024-11-27 04:17:00
8309,1042,88,1589.8,21,2024-09-23 19:11:00
8310,1043,343,1429.02,3,2024-10-20 07:26:00
8311,1048,985,480.36,45,2024-11-05 09:25:00
8312,1043,680,411.27,4,2024-08-29 15:05:00
8313,1040,641,1498.03,45,2024-11-10 22:08:00
8314,1009,989,1521.32,15,2024-09-03 14:40:00
8315,1037,673,203.32,5,2024-08-06 10:33:00
8316,1019,958,447.04,50,2024-10-09 00:01:00
8317,1031,513,1119.47,50,2024-09-09 22:58:00
8318,1020,826,794.92,23,2024-11-17 13:41:00
8319,1038,67,1833.3,33,2024-08-19 10:07:00
8320,1048,541,684.5,36,2024-09-08 13:27:00
8321,1001,440,106.21,3,2024-07-02 23:25:00
8322,1026,152,538.27,25,2024-11-22 12:06:00
8323,1002,231,1847.99,28,2024-08-15 05:59:00
8324,1040,60,406.1,26,2024-09-24 11:14:00
8325,1005,709,350.98,48,2024-08-30 22:40:00
8326,1036,119,808.46,40,2024-06-11 15:35:00
8327,1041,134,1275.67,20,2024-10-02 00:35:00
8328,1021,948,1554.78,32,2024-09-23 12:03:00
8329,1047,768,271.22,15,2024-07-19 03:32:00
8330,1037,261,699.67,21,2024-08-23 11:59:00
8331,1038,279,602.37,21,2024-08-07 03:15:00
8332,1035,458,758.06,16,2024-08-10 11:10:00
8333,1010,380,1215.13,29,2024-10-12 16:10:00
8334,1047,402,965.23,3,2024-07-08 01:58:00
8335,1004,971,1807.39,50,2024-08-18 21:35:00
8336,1035,749,159.72,32,2024-11-07 23:29:00
8337,1015,741,1094.57,3,2024-08-06 16:40:00
8338,1042,292,1808.78,4,2024-06-22 05:37:00
8339,1034,736,1132.58,23,2024-11-21 22:26:00
8340,1026,938,1408.55,16,2024-06-21 02:07:00
8341,1039,886,918.6,10,2024-11-16 16:56:00
8342,1017,891,1157.47,13,2024-11-17 04:47:00
8343,1033,255,1464.81,15,2024-06-22 03:00:00
8344,1038,523,1413.38,15,2024-09-18 00:17:00
8345,1002,730,1242.21,8,2024-11-20 16:33:00
8346,1007,726,1785.33,43,2024-08-08 05:59:00
8347,1047,366,1341.36,43,2024-07-12 21:48:00
8348,1026,187,1273.88,25,2024-10-03 12:37:00
8349,1037,222,623.84,10,2024-11-09 07:04:00
8350,1001,831,296.33,46,2024-07-01 02:43:00
8351,1001,111,1845.93,11,2024-07-21 02:51:00
8352,1028,63,1020.91,42,2024-11-25 08:02:00
8353,1011,701,1292.92,30,2024-11-01 05:55:00
8354,1006,278,1653.6,42,2024-06-08 00:55:00
8355,1040,555,1914.91,1,2024-09-01 21:24:00
8356,1036,558,1423.21,3,2024-11-20 09:48:00
8357,1037,510,1628.35,13,2024-09-21 13:47:00
8358,1035,698,420.15,47,2024-07-10 04:04:00
8359,1032,908,1944.69,22,2024-11-23 06:58:00
8360,1048,791,1285.59,24,2024-09-08 22:13:00
8361,1043,4,1160.52,21,2024-06-01 22:58:00
8362,1037,653,679.03,49,2024-08-14 11:17:00
8363,1039,850,1139.18,30,2024-08-19 05:26:00
8364,1046,354,869.83,19,2024-08-03 10:29:00
8365,1003,51,1667.15,3,2024-08-12 07:34:00
8366,1011,54,215.5,23,2024-06-27 11:36:00
8367,1048,819,1719.83,23,2024-11-15 13:14:00
8368,1015,204,398.27,5,2024-08-03 04:37:00
8369,1023,618,1524.06,7,2024-09-04 01:09:00
8370,1042,792,1351.99,17,2024-06-06 10:35:00
8371,1049,951,1150.89,29,2024-08-11 12:11:00
8372,1046,524,865.16,28,2024-11-15 21:37:00
8373,1027,194,1334.68,33,2024-06-19 04:54:00
8374,1038,394,515.08,11,2024-08-03 12:29:00
8375,1047,179,1059.61,7,2024-10-02 19:12:00
8376,1034,181,1996.57,13,2024-10-31 08:20:00
8377,1023,732,179.2,33,2024-06-06 03:23:00
8378,1021,662,400.29,26,2024-09-28 10:51:00
8379,1003,695,1501.68,46,2024-09-11 22:52:00
8380,1012,149,931.82,9,2024-06-19 01:04:00
8381,1046,661,982.02,13,2024-10-12 03:54:00
8382,1039,731,497.65,37,2024-10-24 12:26:00
8383,1044,23,849.01,41,2024-11-14 03:58:00
8384,1012,128,1011.29,31,2024-08-15 09:14:00
8385,1046,193,1224.54,6,2024-10-29 21:25:00
8386,1026,334,1048.54,28,2024-06-10 22:16:00
8387,1047,517,1038.72,26,2024-11-01 19:36:00
8388,1017,822,960.83,14,2024-10-21 12:24:00
8389,1024,74,1721.59,2,2024-07-11 12:33:00
8390,1024,370,624.93,23,2024-07-12 12:06:00
8391,1017,187,1491.46,40,2024-06-12 13:09:00
8392,1025,658,1087.53,19,2024-07-03 10:02:00
8393,1003,47,1762.06,35,2024-11-05 08:33:00
8394,1007,709,1482.87,13,2024-06-28 04:27:00
8395,1043,616,675.76,8,2024-06-25 11:22:00
8396,1006,494,77.37,46,2024-09-25 10:44:00
8397,1013,45,1973.8,1,2024-10-19 00:30:00
8398,1049,712,674.09,7,2024-08-23 12:28:00
8399,1010,169,1637.37,34,2024-08-10 16:38:00
8400,1010,888,1989.84,6,2024-11-05 18:47:00
8401,1002,629,1436.71,43,2024-10-03 08:24:00
8402,1039,780,1921.07,26,2024-07-05 02:40:00
8403,1006,48,368.08,19,2024-09-23 11:50:00
8404,1003,272,1999.81,49,2024-09-26 05:00:00
8405,1009,733,1376.15,7,2024-06-22 02:18:00
8406,1037,280,806.89,12,2024-08-01 03:43:00
8407,1004,555,855.61,7,2024-08-15 02:22:00
8408,1022,958,1137.01,18,2024-06-30 20:58:00
8409,1048,48,524.38,33,2024-09-17 02:56:00
8410,1004,856,1643.19,4,2024-09-04 23:24:00
8411,1045,441,1218.18,28,2024-11-21 04:17:00
8412,1025,23,1205.56,27,2024-08-29 11:30:00
8413,1024,279,1404.32,6,2024-10-06 13:39:00
8414,1017,791,1086.64,8,2024-11-09 15:42:00
8415,1033,906,1176.54,20,2024-08-20 05:02:00
8416,1045,656,1259.01,44,2024-09-19 11:43:00
8417,1042,516,1455.64,49,2024-11-17 04:36:00
8418,1025,468,431.66,26,2024-07-05 00:56:00
8419,1042,124,314.96,15,2024-11-08 01:13:00
8420,1001,315,1269.8,29,2024-08-12 23:54:00
8421,1022,493,807.6,49,2024-11-07 08:01:00
8422,1033,835,195.78,42,2024-08-18 18:25:00
8423,1041,44,594.04,24,2024-06-30 08:14:00
8424,1042,366,972.05,19,2024-06-12 00:24:00
8425,1002,393,1849.13,11,2024-08-13 19:25:00
8426,1044,734,310.46,21,2024-07-20 04:57:00
8427,1011,43,846.87,4,2024-10-29 08:51:00
8428,1032,863,1427.39,50,2024-06-15 05:52:00
8429,1016,652,1535.45,29,2024-09-22 00:42:00
8430,1041,225,158.19,42,2024-10-16 11:54:00
8431,1010,395,1351.7,11,2024-06-08 00:36:00
8432,1005,751,1421.92,32,2024-09-06 22:08:00
8433,1041,993,1087.5,41,2024-10-12 00:02:00
8434,1028,131,98.88,25,2024-10-13 18:43:00
8435,1048,674,50.32,8,2024-09-21 16:42:00
8436,1014,221,637.39,20,2024-10-19 07:01:00
8437,1003,654,1606.39,42,2024-07-05 13:13:00
8438,1037,112,378.7,37,2024-08-04 15:05:00
8439,1003,130,833.83,28,2024-11-23 09:09:00
8440,1047,337,1762.51,50,2024-11-14 10:07:00
8441,1014,653,741.2,3,2024-08-27 23:12:00
8442,1021,469,1180.65,20,2024-09-28 07:03:00
8443,1039,678,324.59,3,2024-09-13 21:10:00
8444,1026,723,674.42,48,2024-09-27 16:16:00
8445,1002,353,1280.47,39,2024-11-14 16:53:00
8446,1015,118,1835.78,44,2024-10-05 19:39:00
8447,1012,321,1200.25,1,2024-07-20 15:29:00
8448,1019,788,680.04,31,2024-08-21 06:44:00
8449,1027,629,1549.67,17,2024-10-28 07:41:00
8450,1010,39,598.72,22,2024-10-11 02:06:00
8451,1038,673,1561.41,19,2024-07-15 08:23:00
8452,1029,419,1326.05,29,2024-09-16 14:10:00
8453,1031,904,1118.15,9,2024-08-16 05:24:00
8454,1044,974,1519.55,13,2024-07-10 10:27:00
8455,1033,356,814.47,20,2024-09-17 14:45:00
8456,1039,85,1935.5,24,2024-08-20 20:05:00
8457,1005,15,396.96,1,2024-11-23 08:19:00
8458,1038,847,1648.19,50,2024-08-15 20:20:00
8459,1029,405,1827.26,14,2024-09-06 00:23:00
8460,1018,993,1702.05,36,2024-08-10 18:32:00
8461,1035,514,1766.18,49,2024-10-30 20:19:00
8462,1012,970,851.8,48,2024-08-14 13:03:00
8463,1018,676,875.36,23,2024-07-09 07:04:00
8464,1035,928,1234.48,23,2024-09-04 17:10:00
8465,1032,965,773.96,49,2024-11-14 06:35:00
8466,1043,497,1178.48,36,2024-07-08 03:09:00
8467,1043,486,784.08,4,2024-11-14 21:12:00
8468,1022,640,1878.87,31,2024-09-08 16:42:00
8469,1017,959,695.84,43,2024-06-03 21:47:00
8470,1027,603,1566.33,18,2024-07-27 20:26:00
8471,1009,298,343.23,31,2024-10-16 02:37:00
8472,1016,390,1157.02,42,2024-06-12 14:55:00
8473,1028,531,749.14,19,2024-10-04 07:25:00
8474,1024,868,1729.56,16,2024-06-15 07:20:00
8475,1008,552,1344.89,17,2024-06-28 02:36:00
8476,1041,167,1037.27,21,2024-06-15 13:19:00
8477,1026,750,1517.14,27,2024-08-02 12:31:00
8478,1011,988,1159.77,4,2024-06-05 02:20:00
8479,1045,356,1874.98,17,2024-09-14 06:47:00
8480,1002,978,106.42,35,2024-10-17 05:34:00
8481,1015,879,1293.52,4,2024-08-17 18:42:00
8482,1049,773,1201.6,15,2024-08-08 23:00:00
8483,1011,478,517.55,28,2024-10-24 17:45:00
8484,1019,0,966.9,32,2024-10-04 02:34:00
8485,1045,183,1245.83,27,2024-06-26 19:17:00
8486,1014,806,1683.58,30,2024-08-22 21:30:00
8487,1008,848,937.98,13,2024-08-24 01:58:00
8488,1008,294,926.18,35,2024-11-10 08:33:00
8489,1020,279,782.1,18,2024-10-27 05:01:00
8490,1025,732,1675.11,5,2024-11-07 08:17:00
8491,1034,909,1974.69,41,2024-07-06 23:53:00
8492,1037,353,1657.61,42,2024-10-05 16:56:00
8493,1040,606,1047.05,27,2024-08-11 06:38:00
8494,1033,86,359.59,45,2024-07-22 07:18:00
8495,1028,418,822.21,46,2024-08-28 05:45:00
8496,1008,654,1338.89,26,2024-10-13 18:57:00
8497,1031,797,309.14,7,2024-07-20 02:30:00
8498,1030,965,1520.05,27,2024-09-28 14:49:00
8499,1001,692,863.05,43,2024-07-05 07:54:00
8500,1003,781,1497.32,9,2024-10-15 12:12:00
8501,1012,820,1483.05,24,2024-11-13 15:36:00
8502,1025,826,491.3,2,2024-09-08 02:49:00
8503,1009,765,1409.61,40,2024-10-15 14:42:00
8504,1018,271,565.28,3,2024-09-30 12:09:00
8505,1040,234,736.81,19,2024-11-25 04:25:00
8506,1045,23,360.1,9,2024-08-18 19:42:00
8507,1013,336,478.18,34,2024-11-26 16:22:00
8508,1012,60,213.08,39,2024-11-22 16:23:00
8509,1002,556,1800.59,41,2024-07-03 08:43:00
8510,1006,468,1458.41,45,2024-10-13 06:01:00
8511,1014,915,192.48,31,2024-09-07 10:24:00
8512,1000,717,612.48,31,2024-09-23 08:04:00
8513,1036,968,1759.52,9,2024-07-13 15:32:00
8514,1008,261,535.77,5,2024-06-13 12:56:00
8515,1011,532,868.96,47,2024-08-14 01:18:00
8516,1036,818,757.26,40,2024-07-10 23:45:00
8517,1025,931,864.29,17,2024-09-19 03:43:00
8518,1017,712,1733.35,22,2024-07-24 02:01:00
8519,1034,910,1005.4,30,2024-11-07 13:37:00
8520,1033,682,1613.6,4,2024-08-11 10:01:00
8521,1031,384,1529.61,24,2024-06-10 17:03:00
8522,1036,402,472.48,38,2024-08-01 18:50:00
8523,1003,721,1520.4,46,2024-06-16 13:19:00
8524,1001,164,1793.02,18,2024-07-04 06:28:00
8525,1016,518,408.09,30,2024-10-24 01:34:00
8526,1005,65,351.25,29,2024-09-08 10:28:00
8527,1023,900,385.15,44,2024-06-29 08:08:00
8528,1024,851,249.72,47,2024-06-05 13:16:00
8529,1021,812,1278.98,29,2024-07-16 14:01:00
8530,1017,289,206.05,30,2024-09-16 21:26:00
8531,1041,429,63960.01,11,2024-11-24 22:30:00
8532,1008,308,811.89,9,2024-09-09 23:03:00
8533,1024,448,1324.85,9,2024-09-10 09:40:00
8534,1016,940,198.46,47,2024-11-05 04:32:00
8535,1000,244,239.86,29,2024-11-10 16:42:00
8536,1000,982,1418.93,50,2024-08-27 01:34:00
8537,1024,724,442.51,6,2024-09-17 04:09:00
8538,1037,133,146.2,21,2024-10-06 15:17:00
8539,1038,352,239.99,2,2024-06-21 00:13:00
8540,1023,734,1526.53,2,2024-06-21 09:17:00
8541,1037,87,1411.65,4,2024-07-10 18:15:00
8542,1036,861,1839.6,23,2024-07-30 06:02:00
8543,1015,629,1475.71,33,2024-10-05 15:05:00
8544,1017,544,1362.39,32,2024-11-20 17:23:00
8545,1034,666,979.24,20,2024-11-16 07:59:00
8546,1001,102,511.23,45,2024-11-13 00:20:00
8547,1032,508,1588.07,48,2024-08-04 21:51:00
